530,0.73,240,1.0
540,0.64,225,1.03
540,0.64,225,1.05
540,0.64,225,1.07
540,0.64,225,1.09
540,0.64,240,1.0
540,0.67,210,1.05
540,0.67,210,1.07
540,0.67,210,1.09
540,0.67,225,1.0
540,0.67,240,1.0
540,0.7,180,1.09
540,0.7,195,1.05
540,0.7,195,1.07
540,0.7,195,1.09
540,0.7,210,1.0
540,0.7,225,1.0
540,0.7,240,1.0
540,0.73,165,1.07
540,0.73,165,1.09
540,0.73,180,1.03
540,0.73,180,1.05
540,0.73,180,1.07
540,0.73,180,1.09
540,0.73,195,1.0
540,0.73,210,1.0
540,0.73,225,1.0
540,0.73,240,1.0
550,0.64,240,1.0
550,0.67,210,1.09
550,0.67,225,1.0
550,0.67,240,1.0
550,0.7,195,1.07
550,0.7,195,1.09
550,0.7,210,1.0
550,0.7,225,1.0
550,0.7,240,1.0
550,0.73,165,1.07
550,0.73,165,1.09
550,0.73,180,1.05
550,0.73,180,1.07
550,0.73,180,1.09
550,0.73,195,1.0
550,0.73,210,1.0
550,0.73,225,1.0
550,0.73,240,1.0
560,0.67,225,1.07
560,0.67,225,1.09
560,0.67,240,1.0
560,0.7,210,1.05
560,0.7,210,1.07
560,0.7,210,1.09
560,0.7,225,1.0
560,0.7,240,1.0
560,0.73,165,1.0
560,0.73,180,1.07
560,0.73,180,1.09
560,0.73,195,1.03
560,0.73,195,1.05
560,0.73,195,1.07
560,0.73,195,1.09
560,0.73,210,1.0
560,0.73,225,1.0
560,0.73,240,1.0
570,0.67,240,1.07
570,0.67,240,1.09
570,0.7,225,1.03
570,0.7,225,1.05
570,0.7,225,1.07
570,0.7,225,1.09
570,0.7,240,1.0
570,0.73,165,1.05
570,0.73,165,1.07
570,0.73,165,1.09
570,0.73,180,1.09
570,0.73,195,1.07
570,0.73,195,1.09
570,0.73,210,1.01
570,0.73,210,1.03
570,0.73,210,1.05
570,0.73,210,1.07
570,0.73,210,1.09
570,0.73,225,1.0
570,0.73,240,1.0
580,0.7,165,1.0
580,0.7,240,1.05
580,0.7,240,1.07
580,0.7,240,1.09
580,0.73,165,1.05
580,0.73,165,1.07
580,0.73,165,1.09
580,0.73,180,1.0
580,0.73,210,1.07
580,0.73,210,1.09
580,0.73,225,1.01
580,0.73,225,1.03
580,0.73,225,1.05
580,0.73,225,1.07
580,0.73,225,1.09
580,0.73,240,1.0
590,0.67,165,1.0
590,0.7,165,1.07
590,0.7,165,1.09
590,0.73,165,1.0
590,0.73,180,1.07
590,0.73,180,1.09
590,0.73,225,1.09
590,0.73,240,1.03
590,0.73,240,1.05
590,0.73,240,1.07
590,0.73,240,1.09
600,0.64,165,1.0
600,0.67,165,1.0
600,0.7,165,1.05
600,0.7,165,1.07
600,0.7,165,1.09
600,0.7,180,1.0
600,0.73,165,1.0
600,0.73,180,1.05
600,0.73,180,1.07
600,0.73,180,1.09
600,0.73,195,1.0
610,0.64,165,1.0
610,0.67,165,1.07
610,0.67,165,1.09
610,0.67,180,1.0
610,0.7,165,1.0
610,0.7,180,1.09
610,0.7,195,1.0
610,0.73,165,1.0
610,0.73,180,1.0
610,0.73,195,1.09
610,0.73,210,1.0
620,0.64,165,1.0
620,0.64,180,1.0
620,0.67,165,1.05
620,0.67,165,1.07
620,0.67,165,1.09
620,0.67,180,1.0
620,0.67,195,1.0
620,0.7,165,1.0
620,0.7,180,1.07
620,0.7,180,1.09
620,0.7,195,1.0
620,0.73,165,1.0
620,0.73,180,1.0
620,0.73,195,1.07
620,0.73,195,1.09
620,0.73,210,1.0
620,0.73,225,1.0
630,0.64,165,1.0
630,0.64,180,1.0
630,0.64,195,1.0
630,0.67,165,1.0
630,0.67,180,1.09
630,0.67,195,1.0
630,0.67,210,1.0
630,0.7,165,1.0
630,0.7,180,1.0
630,0.7,195,1.09
630,0.7,210,1.0
630,0.7,225,1.0
630,0.73,165,1.0
630,0.73,180,1.0
630,0.73,195,1.0
630,0.73,210,1.09
630,0.73,225,1.0
630,0.73,240,1.0
640,0.64,165,1.0
640,0.64,180,1.0
640,0.64,195,1.0
640,0.64,210,1.0
640,0.67,165,1.0
640,0.67,180,1.0
640,0.67,195,1.0
640,0.67,210,1.0
640,0.67,225,1.0
640,0.7,165,1.0
640,0.7,180,1.0
640,0.7,195,1.07
640,0.7,195,1.09
640,0.7,210,1.0
640,0.7,225,1.0
640,0.7,240,1.0
640,0.73,165,1.0
640,0.73,180,1.0
640,0.73,195,1.0
640,0.73,210,1.07
640,0.73,210,1.09
640,0.73,225,1.0
640,0.73,240,1.0
650,0.64,165,1.0
650,0.64,180,1.09
650,0.64,195,1.0
650,0.64,210,1.0
650,0.64,225,1.0
650,0.64,240,1.0
650,0.67,165,1.0
650,0.67,180,1.0
650,0.67,195,1.09
650,0.67,210,1.0
650,0.67,225,1.0
650,0.67,240,1.0
650,0.7,165,1.0
650,0.7,180,1.0
650,0.7,195,1.0
650,0.7,225,1.0
650,0.7,240,1.0
650,0.73,165,1.0
650,0.73,180,1.0
650,0.73,195,1.0
650,0.73,210,1.0
650,0.73,240,1.0
660,0.64,165,1.0
660,0.64,180,1.0
660,0.64,195,1.0
660,0.64,210,1.0
660,0.64,225,1.0
660,0.64,240,1.0
660,0.67,165,1.0
660,0.67,180,1.0
660,0.67,195,1.09
660,0.67,210,1.0
660,0.67,225,1.0
660,0.67,240,1.0
660,0.7,165,1.0
660,0.7,180,1.0
660,0.7,195,1.0
660,0.7,210,1.09
660,0.7,225,1.0
660,0.7,240,1.0
660,0.73,165,1.0
660,0.73,180,1.0
660,0.73,195,1.0
660,0.73,210,1.0
660,0.73,225,1.09
660,0.73,240,1.0
670,0.64,165,1.0
670,0.64,180,1.0
670,0.64,195,1.09
670,0.64,210,1.0
670,0.64,225,1.0
670,0.64,240,1.0
670,0.67,165,1.0
670,0.67,180,1.0
