param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,accuracy,subject_id,avg_accuracy
n_filters_time,filter_time_length,n_filters_spat,pool_time_length,pool_time_stride,drop_prob,learning_rate_range,decay_range,accuracy,subject_id,0.0
42,15,30,77,27,0.8,0.0325,0.000225,0.1367240809608793,1,0.20198309348906748
42,15,30,77,27,0.8,0.0325,0.000225,0.3584118409813459,2,0.20198309348906748
42,15,30,77,27,0.8,0.0325,0.000225,0.1108133585249772,3,0.20198309348906748
42,25,28,80,17,0.2,0.0525,0.0003375,0.509186732071391,1,0.5381032289766999
42,25,28,80,17,0.2,0.0525,0.0003375,0.6360343921824338,2,0.5381032289766999
42,25,28,80,17,0.2,0.0525,0.0003375,0.4690885626762751,3,0.5381032289766999
47,25,46,51,11,0.4,0.0825,0.00045,0.3734184514295166,1,0.36533569411374284
47,25,46,51,11,0.4,0.0825,0.00045,0.3799084715850585,2,0.36533569411374284
47,25,46,51,11,0.4,0.0825,0.00045,0.3426801593266533,3,0.36533569411374284
38,13,35,67,12,0.8,0.0825,0.000225,0.09351514916679393,1,0.2677913788396222
38,13,35,67,12,0.8,0.0825,0.000225,0.3207693514716166,2,0.2677913788396222
38,13,35,67,12,0.8,0.0825,0.000225,0.389089635880456,3,0.2677913788396222
36,13,42,66,26,0.7000000000000002,0.0225,0.0003375,0.3158885250409713,1,0.3830533287647975
36,13,42,66,26,0.7000000000000002,0.0225,0.0003375,0.4410656981457792,2,0.3830533287647975
36,13,42,66,26,0.7000000000000002,0.0225,0.0003375,0.3922057631076418,3,0.3830533287647975
52,30,28,59,15,0.6000000000000001,0.0625,0.00045,0.3542426240687307,1,0.42543636648378697
52,30,28,59,15,0.6000000000000001,0.0625,0.00045,0.4084184405819778,2,0.42543636648378697
52,30,28,59,15,0.6000000000000001,0.0625,0.00045,0.5136480348006522,3,0.42543636648378697
40,25,40,75,15,0.5,0.0625,0.0,0.62988486283,1,0.6687259535666668
40,25,40,75,15,0.5,0.0625,0.0,0.58732573815,2,0.6687259535666668
40,25,40,75,15,0.5,0.0625,0.0,0.78896725972,3,0.6687259535666668
51,14,41,69,21,0.6000000000000001,0.0625,0.0007875,0.3386637018695653,1,0.44263161015730984
51,14,41,69,21,0.6000000000000001,0.0625,0.0007875,0.385339595908913,2,0.44263161015730984
51,14,41,69,21,0.6000000000000001,0.0625,0.0007875,0.6038915326934514,3,0.44263161015730984
43,12,51,80,26,0.8,0.0525,0.0003375,0.1847626376013766,1,0.2835581333873309
43,12,51,80,26,0.8,0.0525,0.0003375,0.3850590710573762,2,0.2835581333873309
43,12,51,80,26,0.8,0.0525,0.0003375,0.2808526915032398,3,0.2835581333873309
52,23,25,68,15,0.7000000000000002,0.0725,0.0009,0.1131443923102241,1,0.28658784835126694
52,23,25,68,15,0.7000000000000002,0.0725,0.0009,0.3966718151029968,2,0.28658784835126694
52,23,25,68,15,0.7000000000000002,0.0725,0.0009,0.3499473376405799,3,0.28658784835126694
52,25,43,74,19,0.5,0.0125,0.0007875,0.333703212632899,1,0.5298993684572993
52,25,43,74,19,0.5,0.0125,0.0007875,0.6778806507126061,2,0.5298993684572993
52,25,43,74,19,0.5,0.0125,0.0007875,0.5781142420263932,3,0.5298993684572993
45,17,28,67,21,0.6000000000000001,0.0225,0.000675,0.2430161506002299,1,0.44127558293141034
45,17,28,67,21,0.6000000000000001,0.0225,0.000675,0.5204261454631145,2,0.44127558293141034
45,17,28,67,21,0.6000000000000001,0.0225,0.000675,0.5603844527308866,3,0.44127558293141034
37,35,49,59,29,0.2,0.0325,0.0007875,0.3417605515505165,1,0.6545139129342606
37,35,49,59,29,0.2,0.0325,0.0007875,0.7868613145567311,2,0.6545139129342606
37,35,49,59,29,0.2,0.0325,0.0007875,0.8349198726955345,3,0.6545139129342606
30,22,47,76,22,0.4,0.0925,0.000675,0.2730497470177831,1,0.5103344463320667
30,22,47,76,22,0.4,0.0925,0.000675,0.5229118384167302,2,0.5103344463320667
30,22,47,76,22,0.4,0.0925,0.000675,0.7350417535616869,3,0.5103344463320667
37,20,42,68,13,0.7000000000000002,0.0225,0.000675,0.3484617236684067,1,0.33390661472833
37,20,42,68,13,0.7000000000000002,0.0225,0.000675,0.4011771421093074,2,0.33390661472833
37,20,42,68,13,0.7000000000000002,0.0225,0.000675,0.2520809784072759,3,0.33390661472833
27,28,34,67,18,0.3,0.0225,0.000675,0.3145596940517326,1,0.464891725299899
27,28,34,67,18,0.3,0.0225,0.000675,0.6349556067859539,2,0.464891725299899
27,28,34,67,18,0.3,0.0225,0.000675,0.4451598750620106,3,0.464891725299899
36,14,44,55,23,0.7000000000000002,0.0125,0.000225,0.2816948750153718,1,0.4473862832108184
36,14,44,55,23,0.7000000000000002,0.0125,0.000225,0.5048583215519646,2,0.4473862832108184
36,14,44,55,23,0.7000000000000002,0.0125,0.000225,0.5556056530651188,3,0.4473862832108184
51,34,30,53,17,0.3,0.0825,0.000225,0.2280164987368491,1,0.3124164151330901
51,34,30,53,17,0.3,0.0825,0.000225,0.5037146072076581,2,0.3124164151330901
51,34,30,53,17,0.3,0.0825,0.000225,0.205518139454763,3,0.3124164151330901
35,23,50,50,18,0.4,0.0725,0.0009,0.05936915181677727,1,0.3989074368307124
35,23,50,50,18,0.4,0.0725,0.0009,0.6394630650440696,2,0.3989074368307124
35,23,50,50,18,0.4,0.0725,0.0009,0.4978900936312902,3,0.3989074368307124
32,19,53,55,16,0.7000000000000002,0.0625,0.0009,0.3445714396990857,1,0.432739527532416
32,19,53,55,16,0.7000000000000002,0.0625,0.0009,0.3722157902445591,2,0.432739527532416
32,19,53,55,16,0.7000000000000002,0.0625,0.0009,0.5814313526536032,3,0.432739527532416
45,18,28,72,26,0.6000000000000001,0.0625,0.0003375,0.2547377836640642,1,0.3865947330899897
45,18,28,72,26,0.6000000000000001,0.0625,0.0003375,0.435655373448958,2,0.3865947330899897
45,18,28,72,26,0.6000000000000001,0.0625,0.0003375,0.469391042156947,3,0.3865947330899897
39,33,48,64,17,0.7000000000000002,0.0625,0.00045,0.1507212670822846,1,0.34765523194694764
39,33,48,64,17,0.7000000000000002,0.0625,0.00045,0.4026506731202991,2,0.34765523194694764
39,33,48,64,17,0.7000000000000002,0.0625,0.00045,0.489593755638259,3,0.34765523194694764
52,20,38,60,25,0.8,0.0625,0.0009,0.1338291643281798,1,0.2782698084403881
52,20,38,60,25,0.8,0.0625,0.0009,0.2986614842932783,2,0.2782698084403881
52,20,38,60,25,0.8,0.0625,0.0009,0.4023187766997063,3,0.2782698084403881
43,16,50,68,13,0.5,0.0125,0.0005625,0.4877803073476286,1,0.5464534834780094
43,16,50,68,13,0.5,0.0125,0.0005625,0.5622840887438607,2,0.5464534834780094
43,16,50,68,13,0.5,0.0125,0.0005625,0.5892960543425388,3,0.5464534834780094
28,32,31,65,19,0.4,0.0825,0.000225,0.3058522101545756,1,0.48846834461085353
28,32,31,65,19,0.4,0.0825,0.000225,0.53833562218216,2,0.48846834461085353
28,32,31,65,19,0.4,0.0825,0.000225,0.621217201495825,3,0.48846834461085353
54,17,43,53,11,0.6000000000000001,0.0625,0.00045,0.3083844485839202,1,0.34234415423885345
54,17,43,53,11,0.6000000000000001,0.0625,0.00045,0.179708450594894,2,0.34234415423885345
54,17,43,53,11,0.6000000000000001,0.0625,0.00045,0.5389395635377461,3,0.34234415423885345
36,24,51,56,11,0.4,0.0225,0.0005625,0.3667238512582701,1,0.5977280819151524
36,24,51,56,11,0.4,0.0225,0.0005625,0.6596464475830305,2,0.5977280819151524
36,24,51,56,11,0.4,0.0225,0.0005625,0.7668139469041565,3,0.5977280819151524
39,24,37,62,29,0.6000000000000001,0.0925,0.0,0.1802031534649441,1,0.3673523251741376
39,24,37,62,29,0.6000000000000001,0.0925,0.0,0.4551117493521275,2,0.3673523251741376
39,24,37,62,29,0.6000000000000001,0.0925,0.0,0.4667420727053412,3,0.3673523251741376
42,25,51,66,28,0.4,0.0525,0.000675,0.2987351805727414,1,0.3921219586368087
42,25,51,66,28,0.4,0.0525,0.000675,0.6102187746317164,2,0.3921219586368087
42,25,51,66,28,0.4,0.0525,0.000675,0.2674119207059684,3,0.3921219586368087
27,15,32,81,15,0.8,0.0825,0.0,0.006670696986445956,1,0.11607560521059958
27,15,32,81,15,0.8,0.0825,0.0,0.2262297552123198,2,0.11607560521059958
27,15,32,81,15,0.8,0.0825,0.0,0.115326363433033,3,0.11607560521059958
33,23,46,56,16,0.8,0.0625,0.0009,0.09031360333405902,1,0.285971642109054
33,23,46,56,16,0.8,0.0625,0.0009,0.3470146856836847,2,0.285971642109054
33,23,46,56,16,0.8,0.0625,0.0009,0.4205866373094183,3,0.285971642109054
50,28,50,70,16,0.5,0.0225,0.000675,0.3095601783791018,1,0.5456372293894094
50,28,50,70,16,0.5,0.0225,0.000675,0.5854919632503333,2,0.5456372293894094
50,28,50,70,16,0.5,0.0225,0.000675,0.741859546538793,3,0.5456372293894094
34,28,44,73,16,0.4,0.0225,0.0007875,0.6173808336246001,1,0.7036696476359099
34,28,44,73,16,0.4,0.0225,0.0007875,0.6819885932847347,2,0.7036696476359099
34,28,44,73,16,0.4,0.0225,0.0007875,0.811639515998395,3,0.7036696476359099
52,19,35,70,15,0.5,0.0825,0.0007875,0.3035640431309115,1,0.5075413719709413
52,19,35,70,15,0.5,0.0825,0.0007875,0.5512696416687186,2,0.5075413719709413
52,19,35,70,15,0.5,0.0825,0.0007875,0.6677904311131938,3,0.5075413719709413
40,32,25,63,23,0.7000000000000002,0.0325,0.0,0.1558416880533944,1,0.3036845608910011
40,32,25,63,23,0.7000000000000002,0.0325,0.0,0.4211140190397925,2,0.3036845608910011
40,32,25,63,23,0.7000000000000002,0.0325,0.0,0.3340979755798165,3,0.3036845608910011
43,20,33,57,10,0.7000000000000002,0.0925,0.0005625,0.2133134884154234,1,0.2756781433030971
43,20,33,57,10,0.7000000000000002,0.0925,0.0005625,0.381890168756536,2,0.2756781433030971
43,20,33,57,10,0.7000000000000002,0.0925,0.0005625,0.2318307727373318,3,0.2756781433030971
39,10,29,78,10,0.3,0.0925,0.0005625,0.1824379219651624,1,0.32420880150519243
39,10,29,78,10,0.3,0.0925,0.0005625,0.289348629741827,2,0.32420880150519243
39,10,29,78,10,0.3,0.0925,0.0005625,0.5008398528085878,3,0.32420880150519243
38,23,30,82,21,0.8,0.0425,0.000225,0.2436243772633147,1,0.2906168029764663
38,23,30,82,21,0.8,0.0425,0.000225,0.3843798678513995,2,0.2906168029764663
38,23,30,82,21,0.8,0.0425,0.000225,0.2438461638146847,3,0.2906168029764663
44,21,30,79,19,0.3,0.0125,0.00045,0.4392976159505062,1,0.6367794527826564
44,21,30,79,19,0.3,0.0125,0.00045,0.7053578249018084,2,0.6367794527826564
44,21,30,79,19,0.3,0.0125,0.00045,0.7656829174956545,3,0.6367794527826564
42,20,42,81,16,0.3,0.0625,0.0005625,0.3723728639268276,1,0.5158007397263688
42,20,42,81,16,0.3,0.0625,0.0005625,0.5663954206839975,2,0.5158007397263688
42,20,42,81,16,0.3,0.0625,0.0005625,0.6086339345682811,3,0.5158007397263688
49,31,42,68,28,0.3,0.0525,0.000675,0.3297269230952558,1,0.5011162257177328
49,31,42,68,28,0.3,0.0525,0.000675,0.6081951887010615,2,0.5011162257177328
49,31,42,68,28,0.3,0.0525,0.000675,0.5654265653568813,3,0.5011162257177328
35,23,51,65,27,0.3,0.0725,0.0005625,0.4909230532877225,1,0.5847215274608665
35,23,51,65,27,0.3,0.0725,0.0005625,0.6149142629649116,2,0.5847215274608665
35,23,51,65,27,0.3,0.0725,0.0005625,0.6483272661299653,3,0.5847215274608665
33,10,36,74,22,0.8,0.0825,0.000675,0.1043283200795097,1,0.29146902955961573
33,10,36,74,22,0.8,0.0825,0.000675,0.3216407018119404,2,0.29146902955961573
33,10,36,74,22,0.8,0.0825,0.000675,0.4484380667873971,3,0.29146902955961573
36,12,32,55,26,0.2,0.0925,0.0007875,0.1641088232546182,1,0.3931459928999428
36,12,32,55,26,0.2,0.0925,0.0007875,0.536009840841292,2,0.3931459928999428
36,12,32,55,26,0.2,0.0925,0.0007875,0.4793193146039181,3,0.3931459928999428
25,13,32,68,22,0.8,0.0825,0.0009,0.1490306782724451,1,0.2337353073971974
25,13,32,68,22,0.8,0.0825,0.0009,0.2256361100422803,2,0.2337353073971974
25,13,32,68,22,0.8,0.0825,0.0009,0.3265391338768668,3,0.2337353073971974
30,35,29,80,29,0.4,0.0825,0.0005625,0.3249790551364738,1,0.4944946525523224
30,35,29,80,29,0.4,0.0825,0.0005625,0.551153702453377,2,0.4944946525523224
30,35,29,80,29,0.4,0.0825,0.0005625,0.6073512000671165,3,0.4944946525523224
30,11,47,59,14,0.4,0.0725,0.0007875,0.1479759416620418,1,0.3830852754048492
30,11,47,59,14,0.4,0.0725,0.0007875,0.6230434968300865,2,0.3830852754048492
30,11,47,59,14,0.4,0.0725,0.0007875,0.3782363877224194,3,0.3830852754048492
37,34,38,53,17,0.7000000000000002,0.0325,0.0001125,0.1543681546217731,1,0.31294876789916504
37,34,38,53,17,0.7000000000000002,0.0325,0.0001125,0.4377328301859318,2,0.31294876789916504
37,34,38,53,17,0.7000000000000002,0.0325,0.0001125,0.3467453188897902,3,0.31294876789916504
42,23,29,53,16,0.7000000000000002,0.0125,0.0009,0.09385554905721816,1,0.34051059990283505
42,23,29,53,16,0.7000000000000002,0.0125,0.0009,0.4247113015414494,2,0.34051059990283505
42,23,29,53,16,0.7000000000000002,0.0125,0.0009,0.5029649491098376,3,0.34051059990283505
34,29,39,52,11,0.2,0.0525,0.00045,0.2002316313776979,1,0.4261425667146499
34,29,39,52,11,0.2,0.0525,0.00045,0.4127602196335487,2,0.4261425667146499
34,29,39,52,11,0.2,0.0525,0.00045,0.665435849132703,3,0.4261425667146499
36,22,49,51,10,0.6000000000000001,0.0525,0.0001125,0.3531127502183758,1,0.39299527161125125
36,22,49,51,10,0.6000000000000001,0.0525,0.0001125,0.4511498411774748,2,0.39299527161125125
36,22,49,51,10,0.6000000000000001,0.0525,0.0001125,0.3747232234379032,3,0.39299527161125125
33,35,44,57,22,0.2,0.0125,0.0005625,0.6808656693993677,1,0.6554755377001101
33,35,44,57,22,0.2,0.0125,0.0005625,0.535086310142587,2,0.6554755377001101
33,35,44,57,22,0.2,0.0125,0.0005625,0.7504746335583758,3,0.6554755377001101
48,29,52,73,15,0.3,0.0225,0.0001125,0.3302373504570522,1,0.4907069181319326
48,29,52,73,15,0.3,0.0225,0.0001125,0.5977979617371848,2,0.4907069181319326
48,29,52,73,15,0.3,0.0225,0.0001125,0.5440854422015609,3,0.4907069181319326
39,32,43,69,19,0.7000000000000002,0.0625,0.0003375,0.2899157835626032,1,0.4253963437409889
39,32,43,69,19,0.7000000000000002,0.0625,0.0003375,0.4083097326707886,2,0.4253963437409889
39,32,43,69,19,0.7000000000000002,0.0625,0.0003375,0.5779635149895748,3,0.4253963437409889
33,33,41,68,12,0.8,0.0725,0.000225,0.05375668134228073,1,0.2073959963167856
33,33,41,68,12,0.8,0.0725,0.000225,0.2720007791421749,2,0.2073959963167856
33,33,41,68,12,0.8,0.0725,0.000225,0.2964305284659012,3,0.2073959963167856
47,27,51,81,14,0.6000000000000001,0.0825,0.0001125,0.3744159710276378,1,0.45592157867665195
47,27,51,81,14,0.6000000000000001,0.0825,0.0001125,0.5171335094019305,2,0.45592157867665195
47,27,51,81,14,0.6000000000000001,0.0825,0.0001125,0.4762152556003875,3,0.45592157867665195
29,15,45,60,10,0.4,0.0225,0.00045,0.3712804704284893,1,0.5973913695055685
29,15,45,60,10,0.4,0.0225,0.00045,0.6103995603262906,2,0.5973913695055685
29,15,45,60,10,0.4,0.0225,0.00045,0.8104940777619254,3,0.5973913695055685
35,16,37,62,13,0.4,0.0525,0.0,0.4710839146980693,1,0.48847248811768235
35,16,37,62,13,0.4,0.0525,0.0,0.2771409520674774,2,0.48847248811768235
35,16,37,62,13,0.4,0.0525,0.0,0.7171925975875004,3,0.48847248811768235
37,20,47,75,11,0.2,0.0325,0.0007875,0.4253200803748378,1,0.6745074167170403
37,20,47,75,11,0.2,0.0325,0.0007875,0.775582109978088,2,0.6745074167170403
37,20,47,75,11,0.2,0.0325,0.0007875,0.8226200597981952,3,0.6745074167170403
28,26,49,50,25,0.3,0.0925,0.0003375,0.2772096585672789,1,0.43815974211796416
28,26,49,50,25,0.3,0.0925,0.0003375,0.5067874483040355,2,0.43815974211796416
28,26,49,50,25,0.3,0.0925,0.0003375,0.5304821194825781,3,0.43815974211796416
39,29,38,55,29,0.2,0.0225,0.0003375,0.3477732333780479,1,0.5540346513727714
39,29,38,55,29,0.2,0.0225,0.0003375,0.6069492111725893,2,0.5540346513727714
39,29,38,55,29,0.2,0.0225,0.0003375,0.7073815095676772,3,0.5540346513727714
38,34,50,73,28,0.7000000000000002,0.0125,0.0009,0.3500875010002917,1,0.6069451210653845
38,34,50,73,28,0.7000000000000002,0.0125,0.0009,0.663549651070698,2,0.6069451210653845
38,34,50,73,28,0.7000000000000002,0.0125,0.0009,0.8071982111251638,3,0.6069451210653845
44,23,28,54,26,0.4,0.0125,0.0001125,0.409935886695546,1,0.4785201105716599
44,23,28,54,26,0.4,0.0125,0.0001125,0.5898357147881438,2,0.4785201105716599
44,23,28,54,26,0.4,0.0125,0.0001125,0.4357887302312899,3,0.4785201105716599
34,16,44,77,23,0.7000000000000002,0.0425,0.0007875,0.3274360150986697,1,0.4667798615139895
34,16,44,77,23,0.7000000000000002,0.0425,0.0007875,0.4651331972352146,2,0.4667798615139895
34,16,44,77,23,0.7000000000000002,0.0425,0.0007875,0.607770372208084,3,0.4667798615139895
44,16,39,70,22,0.5,0.0525,0.00045,0.4140862510114688,1,0.4570195940403836
44,16,39,70,22,0.5,0.0525,0.00045,0.2998253125014532,2,0.4570195940403836
44,16,39,70,22,0.5,0.0525,0.00045,0.6571472186082288,3,0.4570195940403836
36,15,46,61,29,0.7000000000000002,0.0825,0.00045,0.201646297137054,1,0.39369214242026046
36,15,46,61,29,0.7000000000000002,0.0825,0.00045,0.448066920094686,2,0.39369214242026046
36,15,46,61,29,0.7000000000000002,0.0825,0.00045,0.5313632100290415,3,0.39369214242026046
53,23,48,57,26,0.6000000000000001,0.0325,0.0009,0.4813084501786871,1,0.5690250151036352
53,23,48,57,26,0.6000000000000001,0.0325,0.0009,0.5070782106310969,2,0.5690250151036352
53,23,48,57,26,0.6000000000000001,0.0325,0.0009,0.7186883845011218,3,0.5690250151036352
37,26,40,60,27,0.6000000000000001,0.0525,0.000225,0.158559511009334,1,0.3644564860699652
37,26,40,60,27,0.6000000000000001,0.0525,0.000225,0.442326728950998,2,0.3644564860699652
37,26,40,60,27,0.6000000000000001,0.0525,0.000225,0.4924832182495636,3,0.3644564860699652
41,35,30,67,18,0.6000000000000001,0.0125,0.0001125,0.132714010478325,1,0.4079036529197581
41,35,30,67,18,0.6000000000000001,0.0125,0.0001125,0.5802152560859091,2,0.4079036529197581
41,35,30,67,18,0.6000000000000001,0.0125,0.0001125,0.5107816921950401,3,0.4079036529197581
34,21,49,58,23,0.7000000000000002,0.0225,0.000675,0.293114515189562,1,0.3378129612008666
34,21,49,58,23,0.7000000000000002,0.0225,0.000675,0.4153781594189063,2,0.3378129612008666
34,21,49,58,23,0.7000000000000002,0.0225,0.000675,0.3049462089941316,3,0.3378129612008666
33,22,48,81,20,0.7000000000000002,0.0525,0.0,0.3921920852849211,1,0.47405271989090947
33,22,48,81,20,0.7000000000000002,0.0525,0.0,0.4879400933948296,2,0.47405271989090947
33,22,48,81,20,0.7000000000000002,0.0525,0.0,0.5420259809929777,3,0.47405271989090947
52,16,36,76,19,0.8,0.0125,0.00045,0.03022521013579937,1,0.24254538495280684
52,16,36,76,19,0.8,0.0125,0.00045,0.3356810477337474,2,0.24254538495280684
52,16,36,76,19,0.8,0.0125,0.00045,0.3617298969888737,3,0.24254538495280684
36,10,45,59,18,0.7000000000000002,0.0925,0.0001125,0.1895745858993299,1,0.29803802324270695
36,10,45,59,18,0.7000000000000002,0.0925,0.0001125,0.2192633791223116,2,0.29803802324270695
36,10,45,59,18,0.7000000000000002,0.0925,0.0001125,0.4852761047064793,3,0.29803802324270695
31,27,35,78,14,0.6000000000000001,0.0525,0.000675,0.301570964960218,1,0.4752078464255602
31,27,35,78,14,0.6000000000000001,0.0525,0.000675,0.5161261197321474,2,0.4752078464255602
31,27,35,78,14,0.6000000000000001,0.0525,0.000675,0.607926454584315,3,0.4752078464255602
39,25,30,60,28,0.5,0.0625,0.0009,0.1985770416175775,1,0.3511938080441331
39,25,30,60,28,0.5,0.0625,0.0009,0.4573144211087202,2,0.3511938080441331
39,25,30,60,28,0.5,0.0625,0.0009,0.3976899614061015,3,0.3511938080441331
43,24,30,60,10,0.6000000000000001,0.0325,0.0007875,0.1281748589310268,1,0.37877958981482607
43,24,30,60,10,0.6000000000000001,0.0325,0.0007875,0.5243283253338926,2,0.37877958981482607
43,24,30,60,10,0.6000000000000001,0.0325,0.0007875,0.4838355851795589,3,0.37877958981482607
29,19,32,79,11,0.7000000000000002,0.0925,0.00045,0.1726917001703249,1,0.3943282798507826
29,19,32,79,11,0.7000000000000002,0.0925,0.00045,0.4635925906416931,2,0.3943282798507826
29,19,32,79,11,0.7000000000000002,0.0925,0.00045,0.54670054874033,3,0.3943282798507826
53,19,28,76,28,0.8,0.0225,0.0005625,0.1907439001440275,1,0.314321009971451
53,19,28,76,28,0.8,0.0225,0.0005625,0.2899519273249881,2,0.314321009971451
53,19,28,76,28,0.8,0.0225,0.0005625,0.4622672024453374,3,0.314321009971451
53,35,26,79,23,0.5,0.0325,0.00045,0.4227908275858726,1,0.5428888618892863
53,35,26,79,23,0.5,0.0325,0.00045,0.6337375633431206,2,0.5428888618892863
53,35,26,79,23,0.5,0.0325,0.00045,0.5721381947388658,3,0.5428888618892863
54,34,44,74,29,0.8,0.0525,0.00045,0.2587844975972721,1,0.3725013186846469
54,34,44,74,29,0.8,0.0525,0.00045,0.3903072946102814,2,0.3725013186846469
54,34,44,74,29,0.8,0.0525,0.00045,0.4684121638463873,3,0.3725013186846469
40,14,50,57,15,0.2,0.0125,0.000225,0.6612350530662132,1,0.7230369128855817
40,14,50,57,15,0.2,0.0125,0.000225,0.6621412751201334,2,0.7230369128855817
40,14,50,57,15,0.2,0.0125,0.000225,0.8457344104703983,3,0.7230369128855817
33,18,32,64,24,0.8,0.0225,0.0001125,0.01408567205281741,1,0.15821318546539087
33,18,32,64,24,0.8,0.0225,0.0001125,0.2652968460215965,2,0.15821318546539087
33,18,32,64,24,0.8,0.0225,0.0001125,0.1952570383217587,3,0.15821318546539087
26,13,52,63,18,0.2,0.0525,0.0001125,0.4685342082735128,1,0.5135931179321659
26,13,52,63,18,0.2,0.0525,0.0001125,0.4873206857755754,2,0.5135931179321659
26,13,52,63,18,0.2,0.0525,0.0001125,0.5849244597474093,3,0.5135931179321659
34,22,32,57,14,0.5,0.0825,0.0009,0.1996585936385182,1,0.41172343888703616
34,22,32,57,14,0.5,0.0825,0.0009,0.4430969386969406,2,0.41172343888703616
34,22,32,57,14,0.5,0.0825,0.0009,0.5924147843256498,3,0.41172343888703616
41,35,41,75,12,0.4,0.0725,0.0001125,0.3080788106229926,1,0.4763391466490687
41,35,41,75,12,0.4,0.0725,0.0001125,0.5442590232584124,2,0.4763391466490687
41,35,41,75,12,0.4,0.0725,0.0001125,0.576679606065801,3,0.4763391466490687
29,16,26,63,18,0.7000000000000002,0.0525,0.0007875,0.1652838050838455,1,0.33853118937507726
29,16,26,63,18,0.7000000000000002,0.0525,0.0007875,0.3427562510463193,2,0.33853118937507726
29,16,26,63,18,0.7000000000000002,0.0525,0.0007875,0.5075535119950669,3,0.33853118937507726
40,22,47,74,27,0.6000000000000001,0.0325,0.0001125,0.4638793509562898,1,0.5800587335361076
40,22,47,74,27,0.6000000000000001,0.0325,0.0001125,0.6407197755226168,2,0.5800587335361076
40,22,47,74,27,0.6000000000000001,0.0325,0.0001125,0.6355770741294162,3,0.5800587335361076
50,18,41,51,17,0.3,0.0925,0.0001125,0.04013853341965568,1,0.2839152824301999
50,18,41,51,17,0.3,0.0925,0.0001125,0.3749899680323973,2,0.2839152824301999
50,18,41,51,17,0.3,0.0925,0.0001125,0.4366173458385468,3,0.2839152824301999
38,31,50,65,10,0.2,0.0125,0.00045,0.4637709535926743,1,0.6301390460855464
38,31,50,65,10,0.2,0.0125,0.00045,0.8408718118442763,2,0.6301390460855464
38,31,50,65,10,0.2,0.0125,0.00045,0.5857743728196887,3,0.6301390460855464
48,14,52,77,26,0.4,0.0225,0.0,0.5053572784484729,1,0.5999606747724563
48,14,52,77,26,0.4,0.0225,0.0,0.6723195855243402,2,0.5999606747724563
48,14,52,77,26,0.4,0.0225,0.0,0.6222051603445554,3,0.5999606747724563
31,35,27,71,29,0.3,0.0325,0.0001125,0.2604227936615344,1,0.5850375513738411
31,35,27,71,29,0.3,0.0325,0.0001125,0.7123982269911848,2,0.5850375513738411
31,35,27,71,29,0.3,0.0325,0.0001125,0.782291633468804,3,0.5850375513738411
49,29,39,62,20,0.6000000000000001,0.0825,0.0007875,0.0313160471966325,1,0.1803239496489911
49,29,39,62,20,0.6000000000000001,0.0825,0.0007875,0.3010494012923943,2,0.1803239496489911
49,29,39,62,20,0.6000000000000001,0.0825,0.0007875,0.2086064004579464,3,0.1803239496489911
43,17,31,53,29,0.8,0.0725,0.0,0.1103523318687949,1,0.2481138362772961
43,17,31,53,29,0.8,0.0725,0.0,0.2748711147322721,2,0.2481138362772961
43,17,31,53,29,0.8,0.0725,0.0,0.3591180622308213,3,0.2481138362772961
45,12,35,76,16,0.3,0.0925,0.0009,0.04926863869999965,1,0.2402657018528788
45,12,35,76,16,0.3,0.0925,0.0009,0.3746626503387834,2,0.2402657018528788
45,12,35,76,16,0.3,0.0925,0.0009,0.2968658165198534,3,0.2402657018528788
26,12,49,71,25,0.4,0.0525,0.0007875,0.3637675372638902,1,0.5511564140805763
26,12,49,71,25,0.4,0.0525,0.0007875,0.5388466565861146,2,0.5511564140805763
26,12,49,71,25,0.4,0.0525,0.0007875,0.750855048391724,3,0.5511564140805763
33,26,40,51,16,0.5,0.0425,0.0009,0.2438889478583373,1,0.4724176441317171
33,26,40,51,16,0.5,0.0425,0.0009,0.542608530771526,2,0.4724176441317171
33,26,40,51,16,0.5,0.0425,0.0009,0.630755453765288,3,0.4724176441317171
51,29,30,65,25,0.7000000000000002,0.0725,0.0003375,0.1887758494871578,1,0.2961645645172659
51,29,30,65,25,0.7000000000000002,0.0725,0.0003375,0.3289455910565726,2,0.2961645645172659
51,29,30,65,25,0.7000000000000002,0.0725,0.0003375,0.3707722530080672,3,0.2961645645172659
39,33,42,72,20,0.3,0.0925,0.0005625,0.3516071273633502,1,0.5607554743689279
39,33,42,72,20,0.3,0.0925,0.0005625,0.637161731887566,2,0.5607554743689279
39,33,42,72,20,0.3,0.0925,0.0005625,0.6934975638558677,3,0.5607554743689279
32,18,53,65,20,0.3,0.0125,0.0003375,0.6754625516000689,1,0.7803787751018695
32,18,53,65,20,0.3,0.0125,0.0003375,0.8021937201657339,2,0.7803787751018695
32,18,53,65,20,0.3,0.0125,0.0003375,0.8634800535398055,3,0.7803787751018695
27,15,25,74,24,0.4,0.0525,0.000225,0.1878211406032103,1,0.37782778565898273
27,15,25,74,24,0.4,0.0525,0.000225,0.464831282285773,2,0.37782778565898273
27,15,25,74,24,0.4,0.0525,0.000225,0.480830934087965,3,0.37782778565898273
46,34,27,77,24,0.2,0.0825,0.0001125,0.5789158381113151,1,0.575987596636617
46,34,27,77,24,0.2,0.0825,0.0001125,0.5340175463794543,2,0.575987596636617
